name_subject_y,name_subject_y,slope,intercept,mean_squared_errorstatic
Quản lý dự án,Cơ sở dữ liệu,-1.1111111111111094,15.755555555555542,0.0,True
Quản trị mạng,Cơ sở dữ liệu,-0.2222222222222213,10.011111111111104,1.0518145402946823e-30,True
Trí tuệ nhân tạo,Cơ sở dữ liệu,2.5555555555555545,-11.077777777777769,2.1036290805893647e-30,True
Trình biên dịch,Cơ sở dữ liệu,1.9999999999999978,-7.199999999999984,7.888609052210118e-31,True
Chuyên đề 4 IT,Cơ sở dữ liệu,0.11111111111111065,7.744444444444448,2.629536350736706e-31,True
Đồ án cơ sở 5 IT,Cơ sở dữ liệu,0.0,7.0,0.0,True
Kiểm thử phần mềm,Cơ sở dữ liệu,0.7777777777777775,0.31111111111111356,2.629536350736706e-31,True
Xử lý ảnh,Cơ sở dữ liệu,5.22222222222222,-31.311111111111092,8.414516322357459e-30,True
Lập trình hệ thống,Cơ sở dữ liệu,0,0,0,False
Phân tích và thiết kế giải thuật,Cơ sở dữ liệu,0,0,0,False
Xử lý tín hiệu số,Cơ sở dữ liệu,1.3333333333333328,-1.7666666666666622,2.629536350736706e-31,True
Hình họa,Cơ sở dữ liệu,0,0,0,False
Triết học Mác - Lênin,Cơ sở dữ liệu,-0.4444444444444446,10.722222222222223,0.0,True
Tư tưởng Hồ Chí Minh,Cơ sở dữ liệu,1.1111111111111105,-1.1555555555555506,5.259072701473412e-31,True
Pháp luật đại cương,Cơ sở dữ liệu,0.0,5.3,0.0,True
Chuyên đề 5 (IT),Cơ sở dữ liệu,0.4444444444444446,5.5777777777777775,7.888609052210118e-31,True
Đồ án chuyên ngành 1 (IT),Cơ sở dữ liệu,0.0,10.0,0.0,True
Lập trình trong windows,Cơ sở dữ liệu,0,0,0,False
Tương tác người - máy,Cơ sở dữ liệu,0,0,0,False
Lập trình trò chơi trên máy tính,Cơ sở dữ liệu,0,0,0,False
Thương mại điện tử,Cơ sở dữ liệu,0,0,0,False
Linux & phần mềm nguồn mở,Cơ sở dữ liệu,0,0,0,False
Xử lý ngôn ngữ tự nhiên,Cơ sở dữ liệu,0,0,72.25,False
Bảo mật và An toàn hệ thống thông tin,Cơ sở dữ liệu,0.5555555555555552,4.322222222222223,1.5777218104420236e-30,True
Kỹ thuật truyền số liệu,Cơ sở dữ liệu,1.1111111111111105,1.3444444444444503,2.3665827156630354e-30,True
Thiết kế đồ họa động và hoạt hình,Cơ sở dữ liệu,0,0,0,False
Kinh tế chính trị Mác - Lênin,Cơ sở dữ liệu,0.9999999999999989,-1.8999999999999915,2.629536350736706e-31,True
Lịch sử Đảng Cộng sản Việt Nam,Cơ sở dữ liệu,-2.6666666666666643,25.933333333333312,1.262177448353619e-29,True
Chuyên đề 6 IT,Cơ sở dữ liệu,1.0,1.3999999999999995,0.0,True
Đồ án chuyên ngành 2 IT,Cơ sở dữ liệu,-0.5555555555555552,12.777777777777775,0.0,True
Hệ cơ sở dữ liệu phân tán,Cơ sở dữ liệu,0,0,0,False
"Phân tích, thiết kế mạng",Cơ sở dữ liệu,-1.6666666666666647,19.533333333333317,0.0,True
Mạng không dây và di động,Cơ sở dữ liệu,0,0,0,False
Điện toán đám mây,Cơ sở dữ liệu,0,0,0,False
Mật mã học,Cơ sở dữ liệu,-0.2222222222222223,8.911111111111111,0.0,True
Thiết kế và lập trình tương tác,Cơ sở dữ liệu,0,0,0,False
Thiết kế đồ họa 3D,Cơ sở dữ liệu,0,0,0,False
Thị giác máy tính,Cơ sở dữ liệu,0.7777777777777766,3.5111111111111217,3.1554436208840472e-30,True
Xuất bản Truyền thông,Cơ sở dữ liệu,0,0,0,False
Kỹ xảo phim ảnh - truyền hình,Cơ sở dữ liệu,0,0,0,False
Chủ nghĩa xã hội khoa học,Cơ sở dữ liệu,-0.5555555555555544,11.977777777777769,0.0,True
Thực tập tốt nghiệp (IT),Cơ sở dữ liệu,0,0,0,False
Đồ án tốt nghiệp (IT),Cơ sở dữ liệu,0,0,0,False
Cơ sở dữ liệu,Tin học đại cương,0.5983534117865946,1.5401320991674048,0.7772300520437643,True
Tin học đại cương,Tin học đại cương,1.0,0.0,0.0,True
Tiếng Anh chuyên ngành 1 IT,Tin học đại cương,0.37378482720126516,3.1321596353318766,0.8437691675581811,True
Nhập môn ngành và kỹ năng mềm IT,Tin học đại cương,0.7846876598911576,1.0274431368900894,1.0894615253422637,True
Tiếng Anh 1,Tin học đại cương,0.5872831294478812,1.5862179636262166,0.7523365944669259,True
Lập trình hướng đối tượng và Java cơ bản,Tin học đại cương,-0.30357142857142827,12.226190476190474,0.5734126984126984,True
Đại số,Tin học đại cương,-0.08928571428571423,8.154761904761903,0.049603174603174566,True
Nguyên lý hệ điều hành,Tin học đại cương,0.09693474115075124,6.862844783478302,0.28147851838070004,True
Công nghệ Web,Tin học đại cương,-0.1607142857142857,9.57857142857143,0.1607142857142861,True
Đồ án cơ sở 1 - IT,Tin học đại cương,-0.35714285714285693,9.619047619047617,0.7936507936507934,True
Vật lý,Tin học đại cương,0.05916554258337596,7.249490673984836,0.8903065258849249,True
Cấu trúc dữ liệu và giải thuật,Tin học đại cương,0.715335597004512,2.0279222289408807,0.7320626799179295,True
Lập trình Java nâng cao,Tin học đại cương,-0.4107142857142855,12.61190476190476,1.049603174603175,True
Tiếng Anh chuyên ngành 2,Tin học đại cương,0.5535141169356714,1.4957067770593984,1.2153535823371626,True
Kiến trúc máy tính,Tin học đại cương,-0.16289129726964044,9.02097771989395,1.082359179496721,True
Tiếng Anh 2,Tin học đại cương,0.128192008930648,5.673896460300479,1.4767167465153426,True
Đồ án cơ sở 2_IT,Tin học đại cương,0.0,8.4,0.0,True
Chuyên đề 1 (IT),Tin học đại cương,-0.08928571428571423,8.154761904761903,0.049603174603174566,True
Tiếng Anh 3,Tin học đại cương,-0.0697093551316985,6.679189373297003,0.41512403496821076,True
Phân tích và thiết kế hệ thống,Tin học đại cương,0.17442671752174524,5.040243732266616,0.21849378007245854,True
Tiếng Anh chuyên ngành & thực hành 1,Tin học đại cương,0.035714285714285726,5.738095238095237,0.007936507936508007,True
Công nghệ web nâng cao,Tin học đại cương,0.08928571428571423,6.545238095238096,0.049603174603174566,True
Toán rời rạc,Tin học đại cương,0.0,9.0,0.0,True
Hệ thống số,Tin học đại cương,-0.19642857142857123,10.040476190476188,0.24007936507936445,True
Mạng máy tính,Tin học đại cương,0.34094609051583796,2.9562630820038134,1.205398804078743,True
Công nghệ phần mềm,Tin học đại cương,0.17857142857142846,4.890476190476192,0.19841269841269835,True
Chuyên đề 2,Tin học đại cương,0.08928571428571423,5.645238095238095,0.049603174603174566,True
Vi điều khiển,Tin học đại cương,-0.05357142857142851,7.692857142857142,0.017857142857142922,True
Giải tích,Tin học đại cương,-0.3214285714285714,10.657142857142858,0.6428571428571431,True
Tiếng Anh chuyên ngành & thực hành 2,Tin học đại cương,0.08928571428571423,6.4452380952380945,0.049603174603174566,True
Xác suất thống kê,Tin học đại cương,-0.3928571428571426,10.080952380952379,0.9603174603174609,True
Đồ án cơ sở 3 IT,Tin học đại cương,-0.08928571428571423,8.754761904761903,0.04960317460317474,True
Lập trình di động,Tin học đại cương,-0.017857142857142783,8.63095238095238,0.001984126984126942,True
Thực tập doanh nghiệp IT,Tin học đại cương,0.0,9.4,0.0,True
Automat và Ngôn ngữ hình thức,Tin học đại cương,-0.21428571428571405,10.17142857142857,0.2857142857142852,True
Chuyên đề 3 (IT),Tin học đại cương,0.0,7.7,0.0,True
Đồ án cơ sở 4 (IT),Tin học đại cương,-0.4285714285714284,11.642857142857142,1.1428571428571441,True
Đồ họa máy tính,Tin học đại cương,-0.39285714285714285,11.680952380952384,0.9603174603174622,True
Lập trình mạng,Tin học đại cương,-0.03571428571428557,9.36190476190476,0.00793650793650788,True
Quản lý dự án,Tin học đại cương,0.17857142857142833,5.8904761904761935,0.19841269841269826,True
Quản trị mạng,Tin học đại cương,0.03571428571428557,8.03809523809524,0.00793650793650788,True
Trí tuệ nhân tạo,Tin học đại cương,-0.4107142857142854,11.611904761904759,1.049603174603174,True
Trình biên dịch,Tin học đại cương,-0.32142857142857106,10.557142857142853,0.6428571428571431,True
Chuyên đề 4 IT,Tin học đại cương,-0.017857142857142783,8.73095238095238,0.001984126984126942,True
Đồ án cơ sở 5 IT,Tin học đại cương,0.0,7.0,0.0,True
Kiểm thử phần mềm,Tin học đại cương,-0.12499999999999996,7.216666666666666,0.09722222222222227,True
Xử lý ảnh,Tin học đại cương,-0.8392857142857139,15.0547619047619,4.382936507936507,True
Lập trình hệ thống,Tin học đại cương,0,0,0,False
Phân tích và thiết kế giải thuật,Tin học đại cương,0,0,0,False
Xử lý tín hiệu số,Tin học đại cương,-0.2142857142857142,10.071428571428571,0.28571428571428603,True
Hình họa,Tin học đại cương,0,0,0,False
Triết học Mác - Lênin,Tin học đại cương,0.07142857142857145,6.776190476190476,0.0317460317460318,True
Tư tưởng Hồ Chí Minh,Tin học đại cương,-0.17857142857142846,8.709523809523809,0.19841269841269826,True
Pháp luật đại cương,Tin học đại cương,0.0,5.3,0.0,True
Chuyên đề 5 (IT),Tin học đại cương,-0.07142857142857145,9.523809523809526,0.03174603174603203,True
Đồ án chuyên ngành 1 (IT),Tin học đại cương,0.0,10.0,0.0,True
Lập trình trong windows,Tin học đại cương,0,0,0,False
Tương tác người - máy,Tin học đại cương,0.0,9.1,0.0,True
Lập trình trò chơi trên máy tính,Tin học đại cương,0,0,0,False
Thương mại điện tử,Tin học đại cương,0,0,0,False
Linux & phần mềm nguồn mở,Tin học đại cương,0,0,0,False
Xử lý ngôn ngữ tự nhiên,Tin học đại cương,0,0,72.25,False
Bảo mật và An toàn hệ thống thông tin,Tin học đại cương,-0.08928571428571423,9.254761904761903,0.04960317460317474,True
Kỹ thuật truyền số liệu,Tin học đại cương,-0.17857142857142846,11.20952380952381,0.19841269841269826,True
Thiết kế đồ họa động và hoạt hình,Tin học đại cương,0,0,0,False
Kinh tế chính trị Mác - Lênin,Tin học đại cương,-0.16071428571428553,6.978571428571427,0.16071428571428545,True
Lịch sử Đảng Cộng sản Việt Nam,Tin học đại cương,0.42857142857142827,2.25714285714286,1.1428571428571426,True
Chuyên đề 6 IT,Tin học đại cương,-0.1607142857142857,10.278571428571428,0.1607142857142861,True
Đồ án chuyên ngành 2 IT,Tin học đại cương,0.08928571428571423,7.845238095238095,0.04960317460317474,True
Hệ cơ sở dữ liệu phân tán,Tin học đại cương,0,0,0,False
"Phân tích, thiết kế mạng",Tin học đại cương,0.26785714285714257,4.735714285714288,0.4464285714285712,True
Mạng không dây và di động,Tin học đại cương,0,0,0,False
Điện toán đám mây,Tin học đại cương,0,0,0,False
Mật mã học,Tin học đại cương,0.035714285714285726,6.938095238095238,0.007936507936507936,True
Thiết kế và lập trình tương tác,Tin học đại cương,0,0,0,False
Thiết kế đồ họa 3D,Tin học đại cương,0,0,0,False
Thị giác máy tính,Tin học đại cương,-0.12499999999999979,10.416666666666666,0.09722222222222222,True
Xuất bản Truyền thông,Tin học đại cương,0,0,0,False
Kỹ xảo phim ảnh - truyền hình,Tin học đại cương,0,0,0,False
Chủ nghĩa xã hội khoa học,Tin học đại cương,0.0892857142857141,7.045238095238098,0.04960317460317443,True
Thực tập tốt nghiệp (IT),Tin học đại cương,0.0,10.0,0.0,True
Đồ án tốt nghiệp (IT),Tin học đại cương,0.0,10.0,0.0,True
Cơ sở dữ liệu,Tiếng Anh chuyên ngành 1 IT,0.9414421429683849,0.606852515184551,1.2725882088286695,True
Tin học đại cương,Tiếng Anh chuyên ngành 1 IT,1.2515184550693037,0.43226911695997483,2.8251352333489073,True
Tiếng Anh chuyên ngành 1 IT,Tiếng Anh chuyên ngành 1 IT,1.0,0.0,0.0,True
Nhập môn ngành và kỹ năng mềm IT,Tiếng Anh chuyên ngành 1 IT,1.0683694128640397,0.8324248559414427,2.548391562408071,True
Tiếng Anh 1,Tiếng Anh chuyên ngành 1 IT,1.0637751129107615,-0.1946970876810461,0.7891071830279119,True
Lập trình hướng đối tượng và Java cơ bản,Tiếng Anh chuyên ngành 1 IT,16.9999999999999,-86.89999999999944,0.0,True
Đại số,Tiếng Anh chuyên ngành 1 IT,4.999999999999973,-20.99999999999985,8.414516322357459e-30,True
Nguyên lý hệ điều hành,Tiếng Anh chuyên ngành 1 IT,0.26600218034574064,6.0092976171935835,0.2191773520912287,True
Công nghệ Web,Tiếng Anh chuyên ngành 1 IT,8.999999999999956,-42.89999999999975,0.0,True
Đồ án cơ sở 1 - IT,Tiếng Anh chuyên ngành 1 IT,19.999999999999893,-106.9999999999994,1.3463226115771934e-28,True
Vật lý,Tiếng Anh chuyên ngành 1 IT,0.3478430151066812,5.580571562061984,0.7170599075948711,True
Cấu trúc dữ liệu và giải thuật,Tiếng Anh chuyên ngành 1 IT,0.5619062451331568,4.400202460675908,2.9478129055702658,True
Lập trình Java nâng cao,Tiếng Anh chuyên ngành 1 IT,22.99999999999987,-121.49999999999928,4.0389678347315804e-28,True
Tiếng Anh chuyên ngành 2,Tiếng Anh chuyên ngành 1 IT,1.3149042205263977,-2.1155738981467067,0.1005589299001541,True
Kiến trúc máy tính,Tiếng Anh chuyên ngành 1 IT,0.2283912163214452,6.275401027877278,1.1405096990776789,True
Tiếng Anh 2,Tiếng Anh chuyên ngành 1 IT,0.2524528889581064,5.159819342781497,1.4629071276540522,True
Đồ án cơ sở 2_IT,Tiếng Anh chuyên ngành 1 IT,0.0,8.4,0.0,True
Chuyên đề 1 (IT),Tiếng Anh chuyên ngành 1 IT,4.999999999999973,-20.99999999999985,8.414516322357459e-30,True
Tiếng Anh 3,Tiếng Anh chuyên ngành 1 IT,0.20042765502494658,4.9399714896650035,0.3978435495367072,True
Phân tích và thiết kế hệ thống,Tiếng Anh chuyên ngành 1 IT,0.2667808752530759,4.815589472044851,0.2671615705411064,True
Tiếng Anh chuyên ngành & thực hành 1,Tiếng Anh chuyên ngành 1 IT,-1.9999999999999907,17.39999999999995,0.0,True
Công nghệ web nâng cao,Tiếng Anh chuyên ngành 1 IT,-4.999999999999973,35.69999999999985,1.6829032644714918e-29,True
Toán rời rạc,Tiếng Anh chuyên ngành 1 IT,0.0,9.0,0.0,True
Hệ thống số,Tiếng Anh chuyên ngành 1 IT,10.999999999999938,-54.09999999999965,5.048709793414476e-29,True
Mạng máy tính,Tiếng Anh chuyên ngành 1 IT,0.22037065877589168,4.380594922909203,1.7454754365017562,True
Công nghệ phần mềm,Tiếng Anh chuyên ngành 1 IT,-9.999999999999947,63.1999999999997,1.6829032644714918e-29,True
Chuyên đề 2,Tiếng Anh chuyên ngành 1 IT,-4.999999999999973,34.79999999999985,0.0,True
Vi điều khiển,Tiếng Anh chuyên ngành 1 IT,2.999999999999982,-9.799999999999898,0.0,True
Giải tích,Tiếng Anh chuyên ngành 1 IT,17.99999999999991,-94.2999999999995,0.0,True
Tiếng Anh chuyên ngành & thực hành 2,Tiếng Anh chuyên ngành 1 IT,-4.999999999999973,35.59999999999985,3.3658065289429835e-29,True
Xác suất thống kê,Tiếng Anh chuyên ngành 1 IT,21.999999999999883,-118.19999999999933,0.0,True
Đồ án cơ sở 3 IT,Tiếng Anh chuyên ngành 1 IT,4.999999999999973,-20.39999999999985,0.0,True
Lập trình di động,Tiếng Anh chuyên ngành 1 IT,0.999999999999991,2.8000000000000504,7.888609052210118e-31,True
Thực tập doanh nghiệp IT,Tiếng Anh chuyên ngành 1 IT,0.0,9.4,0.0,True
Automat và Ngôn ngữ hình thức,Tiếng Anh chuyên ngành 1 IT,11.999999999999927,-59.799999999999585,5.048709793414476e-29,True
Chuyên đề 3 (IT),Tiếng Anh chuyên ngành 1 IT,0.0,7.7,0.0,True
Đồ án cơ sở 4 (IT),Tiếng Anh chuyên ngành 1 IT,23.999999999999872,-128.2999999999993,8.077935669463161e-28,True
Đồ họa máy tính,Tiếng Anh chuyên ngành 1 IT,21.999999999999893,-116.59999999999941,2.0194839173657902e-28,True
Lập trình mạng,Tiếng Anh chuyên ngành 1 IT,1.999999999999982,-2.2999999999998995,3.1554436208840472e-30,True
Quản lý dự án,Tiếng Anh chuyên ngành 1 IT,-9.999999999999936,64.19999999999965,2.0194839173657902e-28,True
Quản trị mạng,Tiếng Anh chuyên ngành 1 IT,-1.999999999999982,19.6999999999999,1.262177448353619e-29,True
Trí tuệ nhân tạo,Tiếng Anh chuyên ngành 1 IT,22.99999999999987,-122.49999999999928,4.0389678347315804e-28,True
Trình biên dịch,Tiếng Anh chuyên ngành 1 IT,17.99999999999989,-94.39999999999938,2.0194839173657902e-28,True
Chuyên đề 4 IT,Tiếng Anh chuyên ngành 1 IT,0.999999999999991,2.90000000000005,7.888609052210118e-31,True
Đồ án cơ sở 5 IT,Tiếng Anh chuyên ngành 1 IT,0.0,7.0,0.0,True
Kiểm thử phần mềm,Tiếng Anh chuyên ngành 1 IT,6.999999999999964,-33.599999999999795,0.0,True
Xử lý ảnh,Tiếng Anh chuyên ngành 1 IT,46.99999999999975,-258.99999999999864,1.0770580892617547e-27,True
Lập trình hệ thống,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Phân tích và thiết kế giải thuật,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Xử lý tín hiệu số,Tiếng Anh chuyên ngành 1 IT,11.999999999999936,-59.89999999999964,5.048709793414476e-29,True
Hình họa,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Triết học Mác - Lênin,Tiếng Anh chuyên ngành 1 IT,-3.9999999999999813,30.099999999999895,0.0,True
Tư tưởng Hồ Chí Minh,Tiếng Anh chuyên ngành 1 IT,9.999999999999947,-49.599999999999696,1.6829032644714918e-29,True
Pháp luật đại cương,Tiếng Anh chuyên ngành 1 IT,0.0,5.3,0.0,True
Chuyên đề 5 (IT),Tiếng Anh chuyên ngành 1 IT,3.9999999999999813,-13.799999999999894,1.0518145402946823e-30,True
Đồ án chuyên ngành 1 (IT),Tiếng Anh chuyên ngành 1 IT,0.0,10.0,0.0,True
Lập trình trong windows,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Tương tác người - máy,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Lập trình trò chơi trên máy tính,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Thương mại điện tử,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Linux & phần mềm nguồn mở,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Xử lý ngôn ngữ tự nhiên,Tiếng Anh chuyên ngành 1 IT,0,0,72.25,False
Bảo mật và An toàn hệ thống thông tin,Tiếng Anh chuyên ngành 1 IT,4.999999999999973,-19.89999999999985,0.0,True
Kỹ thuật truyền số liệu,Tiếng Anh chuyên ngành 1 IT,9.999999999999947,-47.099999999999696,1.6829032644714918e-29,True
Thiết kế đồ họa động và hoạt hình,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Kinh tế chính trị Mác - Lênin,Tiếng Anh chuyên ngành 1 IT,8.999999999999945,-45.49999999999969,0.0,True
Lịch sử Đảng Cộng sản Việt Nam,Tiếng Anh chuyên ngành 1 IT,-23.99999999999986,142.19999999999922,0.0,True
Chuyên đề 6 IT,Tiếng Anh chuyên ngành 1 IT,8.999999999999956,-42.199999999999754,5.048709793414476e-29,True
Đồ án chuyên ngành 2 IT,Tiếng Anh chuyên ngành 1 IT,-4.999999999999973,36.99999999999985,3.3658065289429835e-29,True
Hệ cơ sở dữ liệu phân tán,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
"Phân tích, thiết kế mạng",Tiếng Anh chuyên ngành 1 IT,-14.999999999999911,92.1999999999995,0.0,True
Mạng không dây và di động,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Điện toán đám mây,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Mật mã học,Tiếng Anh chuyên ngành 1 IT,-1.9999999999999907,18.599999999999948,0.0,True
Thiết kế và lập trình tương tác,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Thiết kế đồ họa 3D,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Thị giác máy tính,Tiếng Anh chuyên ngành 1 IT,6.999999999999955,-30.399999999999743,4.2072581611787294e-30,True
Xuất bản Truyền thông,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Kỹ xảo phim ảnh - truyền hình,Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Chủ nghĩa xã hội khoa học,Tiếng Anh chuyên ngành 1 IT,-4.999999999999964,36.1999999999998,1.6829032644714918e-29,True
Thực tập tốt nghiệp (IT),Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Đồ án tốt nghiệp (IT),Tiếng Anh chuyên ngành 1 IT,0,0,0,False
Cơ sở dữ liệu,Nhập môn ngành và kỹ năng mềm IT,0.7614730878186968,0.7645892351274792,0.15081523449795414,True
Tin học đại cương,Nhập môn ngành và kỹ năng mềm IT,0.9558073654390934,1.0623229461756374,1.3270443814919735,True
Tiếng Anh chuyên ngành 1 IT,Nhập môn ngành và kỹ năng mềm IT,0.38866855524079313,3.295467422096318,0.9270947434686813,True
Nhập môn ngành và kỹ năng mềm IT,Nhập môn ngành và kỹ năng mềm IT,1.0,0.0,0.0,True
Tiếng Anh 1,Nhập môn ngành và kỹ năng mềm IT,0.6958923512747875,1.2083569405099155,0.4727659741894867,True
Lập trình hướng đối tượng và Java cơ bản,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Đại số,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Nguyên lý hệ điều hành,Nhập môn ngành và kỹ năng mềm IT,0.10779036827195469,6.853116147308782,0.28072316650928575,True
Công nghệ Web,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Đồ án cơ sở 1 - IT,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Vật lý,Nhập môn ngành và kỹ năng mềm IT,0.07436260623229461,7.179745042492917,0.8847898961284226,True
Cấu trúc dữ liệu và giải thuật,Nhập môn ngành và kỹ năng mềm IT,0.7135977337110482,2.56543909348442,1.2291942083726788,True
Lập trình Java nâng cao,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Tiếng Anh chuyên ngành 2,Nhập môn ngành và kỹ năng mềm IT,0.5956090651558072,1.588243626062324,1.2957184450739692,True
Kiến trúc máy tính,Nhập môn ngành và kỹ năng mềm IT,-0.27804532577903684,9.758781869688386,0.8862944601825626,True
Tiếng Anh 2,Nhập môn ngành và kỹ năng mềm IT,0.22209631728045337,5.068838526912181,1.3489833175952162,True
Đồ án cơ sở 2_IT,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Chuyên đề 1 (IT),Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Tiếng Anh 3,Nhập môn ngành và kỹ năng mềm IT,-0.15068493150684936,7.217465753424658,0.33827910958904134,True
Phân tích và thiết kế hệ thống,Nhập môn ngành và kỹ năng mềm IT,0.22266288951841368,4.809065155807364,0.16393452943028025,True
Tiếng Anh chuyên ngành & thực hành 1,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Công nghệ web nâng cao,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Toán rời rạc,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Hệ thống số,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Mạng máy tính,Nhập môn ngành và kỹ năng mềm IT,0.4875354107648726,2.1150141643059475,0.7866068618193264,True
Công nghệ phần mềm,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Chuyên đề 2,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
