name_subject_y,name_subject_y,slope,intercept,mean_squared_errorstatic
Tin học đại cương,Ứng dụng tin học trong kinh doanh,0,0,0,False
Tin học đại cương,Kỹ năng làm việc nhóm,0,0,0,False
Tin học đại cương,Kỹ năng soạn thảo văn bản,0,0,0,False
Tin học đại cương,Kỹ năng sử dụng phần mềm power point,0,0,0,False
Tin học đại cương,Kỹ năng giải quyết vấn đề,0,0,0,False
Tin học đại cương,Thị trường và các định chế tài chính,0,0,0,False
Tin học đại cương,Kinh doanh quốc tế,0,0,0,False
Tin học đại cương,Quản trị sản xuất,0,0,0,False
Tin học đại cương,Quản trị marketing,0,0,0,False
Tin học đại cương,Quản trị thương hiệu,0,0,0,False
Tin học đại cương,Quản trị rủi ro trong TMĐT,0,0,0,False
Tin học đại cương,Phân tích và thiết kế hệ thống thông tin,0,0,0,False
Tin học đại cương,Kỹ năng tìm kiếm việc làm và tuyển dụng,0,0,0,False
Tin học đại cương,Kỹ năng thực hiện Khóa luận tốt nghiệp,0,0,0,False
Tin học đại cương,Kinh tế vi mô,0,0,0,False
Tin học đại cương,Kinh tế vĩ mô,0,0,0,False
Tin học đại cương,Nhập môn ngành và kỹ năng mềm BA,0,0,0,False
Tin học đại cương,Tiếng Anh chuyên ngành 1 BA,0,0,0,False
Tin học đại cương,Tiếng Anh chuyên ngành 2 (BA),0,0,0,False
Tin học đại cương,Nguyên lý kế toán,0,0,0,False
Tin học đại cương,Phương pháp NCKH trong kinh doanh,0,0,0,False
Tin học đại cương,Tiếng Anh chuyên ngành 3 (BA),0,0,0,False
Tin học đại cương,Hành vi người tiêu dùng K20,0,0,0,False
Tin học đại cương,Truyền thông Marketing tích hợp cơ bản,0,0,0,False
Tin học đại cương,Quản trị Marketing,0,0,0,False
Tin học đại cương,Kinh doanh quốc tế cơ bản,0,0,0,False
Tin học đại cương,Thống kê kinh doanh K20,0,0,0,False
Tin học đại cương,Digital Marketing,0,0,0,False
Tin học đại cương,Nghiên cứu marketing,0,0,0,False
Tin học đại cương,Marketing bằng công cụ tìm kiếm (Search Engine Marketing),0,0,0,False
Tin học đại cương,Tiếng Anh chuyên ngành 4 BA,0,0,0,False
Tin học đại cương,Quản trị bán hàng K20,0,0,0,False
Tin học đại cương,Chiến lược Marketing,0,0,0,False
Tin học đại cương,Marketing dịch vụ,0,0,0,False
Tin học đại cương,Phát triển sản phẩm mới,0,0,0,False
Tin học đại cương,Thương mại điện tử cơ bản,0,0,0,False
Tin học đại cương,Quản trị chuỗi cung ứng K20,0,0,0,False
Tin học đại cương,Thiết kế Website Thương mại điện tử 1,0,0,0,False
Tin học đại cương,Truyền thông Marketing tích hợp (IMC),0,0,0,False
Tin học đại cương,Marketing nội dung (Content marketing),0,0,0,False
Tin học đại cương,Khởi sự kinh doanh,0,0,0,False
Tin học đại cương,Quản trị quan hệ khách hàng,0,0,0,False
Tin học đại cương,An toàn và bảo mật trong TMĐT,0,0,0,False
Tin học đại cương,Thiết kế Website Thương mại điện tử 2,0,0,0,False
Tin học đại cương,Hoạch định nguồn lực doanh nghiệp,0,0,0,False
Tin học đại cương,Đề án 5_K20,0,0,0,False
Tin học đại cương,Phân tích Marketing số (Digital Marketing analytics),0,0,0,False
Tin học đại cương,Marketing truyền thông xã hội (Social media marketing),0,0,0,False
Tin học đại cương,Quảng cáo hiển thị và video (Display and video advertising),0,0,0,False
Tin học đại cương,Chiến lược toàn cầu trong marketing số (Global strategies in Digital Marketing),0,0,0,False
Tin học đại cương,Marketing thư điện tử (Email marketing),0,0,0,False
Tin học đại cương,Web 3.0 và xu hướng mới nổi trong Marketing số,0,0,0,False
Tin học đại cương,Chuyên đề 1 BA,0,0,0,False
Tin học đại cương,Thương mại di động (Mobile Commerce),0,0,0,False
Tin học đại cương,Thương mại qua Facebook (Facbook Commerce),0,0,0,False
Tin học đại cương,Hoạch định & Tích hợp chiến lược Digital Marketing (Digital Marketing: Strategic Planning & Integration),0,0,0,False
Tin học đại cương,Quản trị trải nghiệm khách hàng (Customer experience management),0,0,0,False
Tin học đại cương,Chuyên đề 2 BA,0,0,0,False
Tin học đại cương,Thực tập tốt nghiệp KTS,0,0,0,False
Tin học đại cương,Luận văn tốt nghiệp,0,0,0,False
Tin học đại cương,Nhập môn khoa học dữ liệu,0,0,0,False
Tin học đại cương,Phân tích dữ liệu,0,0,0,False
Tin học đại cương,Ngôn ngữ R,0,0,0,False
Tin học đại cương,Xử lý dữ liệu lớn,0,0,0,False
Tin học đại cương,Trực quan hóa dữ liệu,0,0,0,False
Tin học đại cương,Hệ chuyên gia,0,0,0,False
Tin học đại cương,Biểu diễn tri thức,0,0,0,False
Tin học đại cương,Lập trình song song,0,0,0,False
Tin học đại cương,Đồ họa 2D,0,0,0,False
Tin học đại cương,Lịch sử mỹ thuật Việt Nam và Thế giới,0,0,0,False
Tin học đại cương,Nguyên lý thiết kế đồ họa,0,0,0,False
Tin học đại cương,Thiết kế Logo,0,0,0,False
Tin học đại cương,Minh họa,0,0,0,False
Tin học đại cương,Thiết kế bao bì sản phẩm,0,0,0,False
Tin học đại cương,Thiết kế hoạt hình 2 chiều,0,0,0,False
Tin học đại cương,Đồ họa 3D,0,0,0,False
Tin học đại cương,Thiết kế bộ ấn phẩm văn phòng,0,0,0,False
Tin học đại cương,Thiết kế Poster,0,0,0,False
Tin học đại cương,Thiết kế hoạt hình 3 chiều,0,0,0,False
Tin học đại cương,Thiết kế dàn trang báo chí,0,0,0,False
Tin học đại cương,Đề án 3 (K20),0,0,0,False
Tin học đại cương,Quản trị thương hiệu (*),0,0,0,False
Tin học đại cương,Truyền thông marketing tích hợp (*),0,0,0,False
Tin học đại cương,Marketing truyền thông xã hội,0,0,0,False
Tin học đại cương,Marketing công cụ tìm kiếm,0,0,0,False
Tin học đại cương,Marketing lan truyền (Viral Marketing),0,0,0,False
Tin học đại cương,Marketing nội dung,0,0,0,False
Tin học đại cương,Quảng cáo hiển thị và video,0,0,0,False
Tin học đại cương,Phân tích marketing số,0,0,0,False
Tin học đại cương,Đại số tuyến tính,1.900958466453675,-8.428115015974448,4.292066027689031,True
Tin học đại cương,Lập trình hướng đối tượng,1.1958762886597938,-0.6247422680412376,1.4108247422680409,True
Tin học đại cương,Lập trình Java,1.8992752276528533,-6.989407173387849,1.4137242148299574,True
Tin học đại cương,Đồ án cơ sở 1 IT K21,1.3782383419689128,-2.716062176165809,4.768825561312607,True
Tin học đại cương,Thiết kế web,1.1714080803251254,0.6967885887321703,2.0223058942279595,True
Tin học đại cương,Đồ án cơ sở 2 IT K20,0,0,0,False
Tin học đại cương,Tiếng Anh nâng cao 1,8.750000000000014,-58.2500000000001,4.9,True
Tin học đại cương,Đồ án cơ sở 3,0,0,0,False
Tin học đại cương,Tiếng Anh nâng cao 2,0,0,0,False
Tin học đại cương,Đồ án cơ sở 4 (IT) 2TC,0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 1_K20_IT,0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 2_K20_IT,0,0,0,False
Tin học đại cương,Khai phá dữ liệu,0,0,0,False
Tin học đại cương,Kiến trúc và thiết kế phần mềm,0,0,0,False
Tin học đại cương,Đồ án cơ sở 1 CE K21,0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 1 (CE) K20,0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 2 (CE) K20,0,0,0,False
Tin học đại cương,Luật kinh doanh K21,0,0,0,False
Tin học đại cương,Đề án 1 K21,0,0,0,False
Tin học đại cương,Toán ứng dụng trong kinh tế K21,0,0,0,False
Tin học đại cương,Quản trị bán hàng,0,0,0,False
Tin học đại cương,Tiếng Nhật 1,0,0,100.0,False
Tin học đại cương,Tiếng Nhật 2,0,0,0,False
Tin học đại cương,Tiếng Nhật nâng cao 1,0,0,0,False
Tin học đại cương,Tiếng Nhật nâng cao 2,0,0,0,False
Tin học đại cương,Tiếng Nhật nâng cao 3,0,0,0,False
Tin học đại cương,Nhập môn E-logistics,0,0,0,False
Tin học đại cương,Quản trị dự án,0,0,0,False
Tin học đại cương,Mua sắm điện tử,0,0,0,False
Tin học đại cương,Quản trị xuất nhập khẩu,0,0,0,False
Tin học đại cương,Quản trị kho hàng,0,0,0,False
Tin học đại cương,Tổ chức vận tải đa phương thức,0,0,0,False
Tin học đại cương,Nhà máy thông minh và Quản trị vận hành,0,0,0,False
Tin học đại cương,Quản trị nguyên vật liệu,0,0,0,False
Tin học đại cương,Thực hành mô phỏng trong Logistics,0,0,0,False
Tin học đại cương,Khai phá và lưu trữ dữ liệu Logistics,0,0,0,False
Tin học đại cương,An toàn và bảo mật trong E-logistics,0,0,0,False
Tin học đại cương,Tổng quan về du lịch,0,0,0,False
Tin học đại cương,Marketing du lịch,0,0,0,False
Tin học đại cương,Văn hóa du lịch,0,0,0,False
Tin học đại cương,Tuyến điểm du lịch Việt Nam,0,0,0,False
Tin học đại cương,Quản lý hệ thống thông tin du lịch,0,0,0,False
Tin học đại cương,Quản trị kinh doanh lữ hành,0,0,0,False
Tin học đại cương,Xúc tiến du lịch,0,0,0,False
Tin học đại cương,Hành vi tiêu dùng du lịch,0,0,0,False
Tin học đại cương,Quản trị tổ chức sự kiện du lịch,0,0,0,False
Tin học đại cương,Nghiệp vụ lữ hành,0,0,0,False
Tin học đại cương,Quản trị bán hàng trực tuyến,0,0,0,False
Tin học đại cương,Tâm lý và giao tiếp ứng xử trong kinh doanh du lịch,0,0,0,False
Tin học đại cương,Quản trị chất lượng dịch vụ du lịch,0,0,0,False
Tin học đại cương,Thiết kế website thương mại điện tử,0,0,0,False
Tin học đại cương,Nghiệp vụ hướng dẫn du lịch,0,0,0,False
Tin học đại cương,Tiếng Anh chuyên ngành 1 (IS),0,0,0,False
Tin học đại cương,Đồ án cơ sở 1 (IS),0,0,0,False
Tin học đại cương,Tiếng Anh chuyên ngành 2 (IS),0,0,0,False
Tin học đại cương,Đồ án cơ sở 2 (IS),0,0,0,False
Tin học đại cương,Đồ án cơ sở 3 (IS),0,0,0,False
Tin học đại cương,Thực tập thực tế (IS),0,0,0,False
Tin học đại cương,Đồ án cơ sở 4 (IS),0,0,0,False
Tin học đại cương,Chuyên đề 1 (IS),0,0,0,False
Tin học đại cương,Tiếng Anh nâng cao 3,0,0,0,False
Tin học đại cương,Chuyên đề 2 (IS),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 1 (IS),0,0,0,False
Tin học đại cương,Tiếng Anh nâng cao 4,0,0,0,False
Tin học đại cương,Thực tập doanh nghiệp (IS),0,0,0,False
Tin học đại cương,Chuyên đề 3 (IS),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 2 (IS),0,0,0,False
Tin học đại cương,An toàn mạng không dây và di động,0,0,0,False
Tin học đại cương,Chuyên đề 4 (IS),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 3 (IS),0,0,0,False
Tin học đại cương,Đồ án tốt nghiệp (IS),0,0,0,False
Tin học đại cương,Thực tập tốt nghiệp (IS),0,0,0,False
Tin học đại cương,Thực tập thực tế (IT),0,0,0,False
Tin học đại cương,Thực tập tốt nghiệp (ITCN),0,0,0,False
Tin học đại cương,Đồ án tốt nghiệp (ITCN),0,0,0,False
Tin học đại cương,Tiếng Anh chuyên ngành 1 (AI),0,0,0,False
Tin học đại cương,Đồ án cơ sở 1 (AI),0,0,0,False
Tin học đại cương,Tiếng Anh chuyên ngành 2 (AI),0,0,0,False
Tin học đại cương,Đồ án cơ sở 2 (AI),0,0,0,False
Tin học đại cương,Thực tập thực tế (AI),0,0,0,False
Tin học đại cương,Đồ án cơ sở 3 (AI),0,0,0,False
Tin học đại cương,Toán cho học máy,0,0,0,False
Tin học đại cương,Chuyên đề 1 (AI),0,0,0,False
Tin học đại cương,Đồ án cơ sở 4 (AI),0,0,0,False
Tin học đại cương,Chuyên đề 2 (AI),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 1 (AI),0,0,0,False
Tin học đại cương,Thực tập doanh nghiệp (AI),0,0,0,False
Tin học đại cương,Phân tích dữ liệu chuỗi thời gian,0,0,0,False
Tin học đại cương,Khai phá dữ liệu web,0,0,0,False
Tin học đại cương,Chuyên đề 3 (AI),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 2 (AI),0,0,0,False
Tin học đại cương,Học tăng cường,0,0,0,False
Tin học đại cương,Robotic,0,0,0,False
Tin học đại cương,Chuyên đề 4 (AI),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 3 (AI),0,0,0,False
Tin học đại cương,Thực tập tốt nghiệp (AI),0,0,0,False
Tin học đại cương,Đồ án tốt nghiệp (AI),0,0,0,False
Tin học đại cương,Chuyên đề 1 (DA),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 1 (DA),0,0,0,False
Tin học đại cương,Chuyên đề 2 (DA),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 2 (DA),0,0,0,False
Tin học đại cương,Thực tập doanh nghiệp (DA)),0,0,0,False
Tin học đại cương,Chuyên đề 3 (DA),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 3 (DA),0,0,0,False
Tin học đại cương,Chuyên đề 4 (DA),0,0,0,False
Tin học đại cương,Thực tập tốt nghiệp (DA),0,0,0,False
Tin học đại cương,Đồ án tốt nghiệp (DA),0,0,0,False
Tin học đại cương,Tiếng Nhật 3,0,0,0,False
Tin học đại cương,Tiếng Nhật 4,0,0,0,False
Tin học đại cương,Thực tập doanh nghiệp (IT),0,0,0,False
Tin học đại cương,Thực tập thực tế (CE),0,0,0,False
Tin học đại cương,Thị giác máy tính (CN),0,0,0,False
Tin học đại cương,Đồ án tốt nghiệp (CNCE),0,0,0,False
Tin học đại cương,Thực tập doanh nghiệp (CEKS),0,0,0,False
Tin học đại cương,Thực tập tốt nghiệp (CEKS),0,0,0,False
Tin học đại cương,Đề án 4_Digital Marketing,0,0,0,False
Tin học đại cương,Chuyên đề 1_Digital Marketing,0,0,0,False
Tin học đại cương,Đề án 5_Digital Marketing,0,0,0,False
Tin học đại cương,Chuyên đề 2_Digital Marketing,0,0,0,False
Tin học đại cương,Phân tích tài chính doanh nghiệp,0,0,0,False
Tin học đại cương,Nhập môn Tài chính số,0,0,0,False
Tin học đại cương,Kế toán tài chính doanh nghiệp,0,0,0,False
Tin học đại cương,Kế toán quản trị,0,0,0,False
Tin học đại cương,Phân tích báo cáo tài chính,0,0,0,False
Tin học đại cương,Cơ sở dữ liệu tài chính,0,0,0,False
Tin học đại cương,Đề án 3_ QT Tài chính số,0,0,0,False
Tin học đại cương,Đầu tư tài chính,0,0,0,False
Tin học đại cương,Quản trị rủi ro tài chính,0,0,0,False
Tin học đại cương,Hệ thống thanh toán quốc tế,0,0,0,False
Tin học đại cương,Phân tích dữ liệu lớn trong tài chính,0,0,0,False
Tin học đại cương,Quản trị ngân hàng thương mại,0,0,0,False
Tin học đại cương,Đề án 4_QT Tài chính số,0,0,0,False
Tin học đại cương,Chuyên đề 1_QT Tài chính số,0,0,0,False
Tin học đại cương,Ứng dụng phần mềm tài chính,0,0,0,False
Tin học đại cương,Đề án 5_QT Tài chính số,0,0,0,False
Tin học đại cương,Phân tích hoạt động kinh doanh,0,0,0,False
Tin học đại cương,Kiểm toán căn bản,0,0,0,False
Tin học đại cương,Phát triển ứng dụng tài chính trên Python,0,0,0,False
Tin học đại cương,An toàn bảo mật thông tin tài chính,0,0,0,False
Tin học đại cương,Quản trị tài chính quốc tế,0,0,0,False
Tin học đại cương,Chuyên đề 2_QT Tài chính số,0,0,0,False
Tin học đại cương,Nhập môn quản lý dự án,0,0,0,False
Tin học đại cương,Mô hình phát triển dự án,0,0,0,False
Tin học đại cương,Lập dự án đầu tư,0,0,0,False
Tin học đại cương,Đề án 3_Quản trị dự án CNTT,0,0,0,False
Tin học đại cương,Cơ sở lập trình,0,0,0,False
Tin học đại cương,Quản lý truyền thông dự án,0,0,0,False
Tin học đại cương,Thiết kế website,0,0,0,False
Tin học đại cương,Đề án 4_Quản trị dự án CNTT,0,0,0,False
Tin học đại cương,Quản lý rủi ro dự án,0,0,0,False
Tin học đại cương,Quản lý chất lượng dự án,0,0,0,False
Tin học đại cương,Đề án 5_Quản trị dự án CNTT,0,0,0,False
Tin học đại cương,Công nghệ website,0,0,0,False
Tin học đại cương,Chuyên đề 1_QT DACNTT,0,0,0,False
Tin học đại cương,Quản trị đấu thầu dự án,0,0,0,False
Tin học đại cương,Quản lý dự án Công nghệ thông tin,0,0,0,False
Tin học đại cương,Quản lý hợp đồng,0,0,0,False
Tin học đại cương,Chuyên đề 2_QT DACNTT,0,0,0,False
Tin học đại cương,An toàn và bảo mật thông tin,0,0,0,False
Tin học đại cương,Chuyên đề 1 (IR),0,0,0,False
Tin học đại cương,Chuyên đề 2 (IR),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 1 (IR),0,0,0,False
Tin học đại cương,Chuyên đề 3 (IR),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 2 (IR),0,0,0,False
Tin học đại cương,Chuyên đề 4 (IR),0,0,0,False
Tin học đại cương,Đồ án chuyên ngành 3 (IR),0,0,0,False
Tin học đại cương,Đề án 3_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Tin học đại cương,Đề án 4_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Tin học đại cương,Đề án 5_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Tin học đại cương,Chuyên đề 1_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Tin học đại cương,Chuyên đề 2_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Tin học đại cương,Đề án 3_Quản trị DVDL&LHS,0,0,0,False
Tin học đại cương,Đề án 4_Quản trị DVDL&LHS,0,0,0,False
Tin học đại cương,Đề án 5_Quản trị DVDL&LHS,0,0,0,False
Tin học đại cương,Chuyên đề 1_Quản trị dịch vụ du lịch và lữ hành số,0,0,0,False
Tin học đại cương,Chuyên đề 2_Quản trị dịch vụ du lịch và lữ hành số,0,0,0,False
Đại số,Tiếng Anh chuyên ngành 1 CE,0,0,0,False
Đại số,Nhập môn ngành và kỹ năng mềm CE,0,0,0,False
Đại số,Tiếng Anh 1,0.7142857142857141,2.500000000000001,7.888609052210118e-31,True
Đại số,Tin học đại cương,-0.08928571428571423,8.154761904761903,0.049603174603174566,True
Đại số,Đại số,1.0,0.0,0.0,True
Đại số,Cơ sở dữ liệu,0.5555555555555552,3.222222222222224,6.573840876841765e-32,True
Đại số,Lập trình hướng đối tượng và Java cơ bản,0.2941176470588237,4.558823529411763,0.0,True
Đại số,Tiếng Anh chuyên ngành 2,-2.499999999999998,21.49999999999999,1.262177448353619e-29,True
Đại số,Đồ án cơ sở 1 - CE,0,0,0,False
Đại số,Tiếng Anh 2,0.13888888888888887,6.333333333333333,7.888609052210118e-31,True
Đại số,Vật lý,0.17241379310344826,6.051724137931034,7.888609052210118e-31,True
Đại số,Cấu trúc dữ liệu và giải thuật,-1.0,16.8,0.0,True
Đại số,Nguyên lý hệ điều hành,0.4166666666666667,4.166666666666666,0.0,True
Đại số,Kiến trúc máy tính,0,0,0,False
Đại số,Công nghệ Web,0.5555555555555552,2.8333333333333357,0.0,True
Đại số,Lập trình Java nâng cao,0.21739130434782614,5.413043478260869,0.0,True
Đại số,Chuyên đề 1 (CE),0,0,0,False
Đại số,Đồ án cơ sở 2_CE,0,0,0,False
Đại số,Tiếng Anh 3,-0.7142857142857141,11.142857142857142,0.0,True
Đại số,Toán rời rạc,0,0,0,False
Đại số,Mạng máy tính,0.7142857142857141,2.142857142857144,0.0,True
Đại số,Phân tích và thiết kế hệ thống,4.999999999999973,-26.99999999999982,1.262177448353619e-29,True
Đại số,Tiếng Anh chuyên ngành & thực hành 1,-2.499999999999998,22.499999999999986,0.0,True
Đại số,Công nghệ web nâng cao,-1.0,14.7,0.0,True
Đại số,Hệ thống số,0.45454545454545475,3.5909090909090895,0.0,True
Đại số,Chuyên đề 2 (CE),0,0,0,False
Đại số,Đồ án cơ sở 3 CE,0,0,0,False
Đại số,Thực tập doanh nghiệp CE,0,0,0,False
Đại số,Giải tích,0.2777777777777776,5.194444444444445,7.888609052210118e-31,True
Đại số,Xác suất thống kê,0.2272727272727273,5.863636363636363,0.0,True
Đại số,Công nghệ phần mềm,-0.5,10.6,0.0,True
Đại số,Tiếng Anh chuyên ngành & thực hành 2,-1.0,14.599999999999998,3.1554436208840472e-30,True
Đại số,Vi điều khiển,1.6666666666666676,-4.666666666666674,7.888609052210118e-31,True
Đại số,Lập trình di động,5.000000000000019,-35.000000000000156,0.0,True
Đại số,Chuyên đề 3 (CE),0,0,0,False
Đại số,Đồ án cơ sở 4 (CE),0,0,0,False
Đại số,Lập trình mạng,2.5000000000000093,-15.250000000000085,0.0,True
Đại số,Quản trị mạng,-2.5000000000000093,28.250000000000078,0.0,True
Đại số,Trí tuệ nhân tạo,0.21739130434782608,5.630434782608695,0.0,True
Đại số,Đồ họa máy tính,0.2272727272727272,5.5,0.0,True
Đại số,Automat và Ngôn ngữ hình thức,0.4166666666666669,3.916666666666664,7.888609052210118e-31,True
Đại số,Quản lý dự án,-0.5000000000000004,11.100000000000003,0.0,True
Đại số,Chuyên đề 4 CE,0,0,0,False
Đại số,Đồ án cơ sở 5 CE,0,0,0,False
Đại số,Xử lý tín hiệu số,0.4166666666666667,3.958333333333333,6.573840876841765e-32,True
Đại số,Vi xử lý,0,0,0,False
Đại số,Lập trình trò chơi trên máy tính,0,0,0,False
Đại số,Lập trình hệ thống,0,0,0,False
Đại số,Bảo mật và An toàn hệ thống thông tin,1.0,-1.0999999999999988,7.888609052210118e-31,True
Đại số,Phân tích và thiết kế giải thuật,0,0,0,False
Đại số,Kiểm thử phần mềm,0.7142857142857141,3.000000000000001,5.9164567891575885e-31,True
Đại số,Lý thuyết mạch,0,0,0,False
Đại số,Kỹ thuật truyền số liệu,0.5,2.549999999999999,7.888609052210118e-31,True
Đại số,Kỹ thuật điện tử,0,0,0,False
Đại số,Trình biên dịch,0.27777777777777796,5.222222222222221,0.0,True
Đại số,Xử lý ảnh,0.10638297872340424,6.553191489361702,0.0,True
Đại số,Triết học Mác - Lênin,-1.249999999999999,16.624999999999993,0.0,True
Đại số,Tư tưởng Hồ Chí Minh,0.5,3.7999999999999994,1.9721522630525295e-31,True
Đại số,Pháp luật đại cương,0,0,0,False
Đại số,Hệ thống nhúng,0,0,0,False
Đại số,Chuyên đề 5 (CE),0,0,0,False
Đại số,Đồ án chuyên ngành 1 (CE),0,0,0,False
Đại số,Cấu kiện điện tử,0,0,0,False
Đại số,Công nghệ Internet of thing,0,0,0,False
Đại số,Tương tác người - máy,0,0,0,False
Đại số,Đồ án chuyên ngành 2 CE,0,0,0,False
Đại số,Chuyên đề 6 CE,0,0,0,False
Đại số,Kinh tế chính trị Mác - Lênin,0.5555555555555559,4.277777777777775,7.888609052210118e-31,True
Đại số,Lịch sử Đảng Cộng sản Việt Nam,-0.2083333333333334,8.625,0.0,True
Đại số,Hệ thống di động và cảm biến,0,0,0,False
Đại số,Lý thuyết điều khiển tự động,0,0,0,False
Đại số,Kỹ thuật robot,0,0,0,False
Đại số,Điều khiển Robot,0,0,0,False
Đại số,Thị giác máy tính,0.7142857142857151,0.7142857142857064,0.0,True
Đại số,Hệ thống thời gian thực,0,0,0,False
Đại số,Hệ cơ sở dữ liệu phân tán,0,0,0,False
Đại số,Linux & phần mềm mã nguồn mở,0,0,0,False
Đại số,Chủ nghĩa xã hội khoa học,-1.0000000000000018,15.200000000000014,0.0,True
Đại số,Thực tập tốt nghiệp (CE),0,0,0,False
Đại số,Đồ án tốt nghiệp (CE),0,0,0,False
Đại số,Nhập môn ngành và kỹ năng mềm IT,0,0,0,False
Đại số,Tiếng Anh chuyên ngành 1 IT,4.999999999999973,-20.99999999999985,8.414516322357459e-30,True
Đại số,Chuyên đề 1 (IT),1.0,0.0,0.0,True
Đại số,Chuyên đề 2,-1.0,13.799999999999999,3.1554436208840472e-30,True
Đại số,Thực tập doanh nghiệp IT,0,0,0,False
Đại số,Chuyên đề 4 IT,5.000000000000019,-35.500000000000156,0.0,True
Đại số,Giải tích 1,0,0,0,False
Đại số,Khởi nghiệp và đổi mới sáng tạo,0,0,0,False
Đại số,Tiếng Anh chuyên ngành 3,0,0,0,False
Đại số,Cấu kiện điện tử K20,0,0,0,False
Đại số,Đồ án cơ sở 2_CE_K20,0,0,0,False
Đại số,Giải tích 2,0,0,0,False
Đại số,Kỹ thuật mạch điện tử,0,0,0,False
Đại số,Tiếng Anh chuyên ngành 4 CE,0,0,0,False
Đại số,Tiếng Hàn 1,0,0,0,False
Đại số,Điện tử ứng dụng,0,0,0,False
Đại số,Kiến trúc và giao thức IoT,0,0,0,False
Đại số,Thiết kế mạch điện tử với sự trợ giúp của máy tính,0,0,0,False
Đại số,Lập trình hệ thống nhúng,0,0,0,False
Đại số,Truyền số liệu,0,0,0,False
Đại số,Đồ án cơ sở 4 CE K20,0,0,0,False
Đại số,Tiếng Hàn 2,0,0,0,False
Đại số,Hệ điều hành nhúng,0,0,0,False
Đại số,Chương trình dịch,0,0,0,False
Đại số,Thiết kế VLSI,0,0,0,False
Đại số,Lập trình Python cho hệ thống nhúng,0,0,0,False
Đại số,Thiết kế IC tương tự,0,0,0,False
Đại số,Linux và phần mềm nguồn mở,0,0,0,False
Đại số,Thiết kế số,0,0,0,False
Đại số,Đồ án chuyên ngành 3 (CE) K20,0,0,0,False
Đại số,Thiết kế FPGA/ASIC với Verilog,0,0,0,False
Đại số,Đồ án cơ sở 1 - IT,0.25,5.75,0.0,True
Đại số,Đồ án cơ sở 2_IT,0,0,0,False
Đại số,Đồ án cơ sở 3 IT,1.0,-0.5999999999999996,0.0,True
Đại số,Chuyên đề 3 (IT),0,0,0,False
Đại số,Đồ án cơ sở 4 (IT),0.20833333333333334,5.729166666666666,2.629536350736706e-31,True
Đại số,Đồ án cơ sở 5 IT,0,0,0,False
Đại số,Lập trình trong windows,0,0,0,False
Đại số,Hình họa,0,0,0,False
Đại số,Chuyên đề 5 (IT),1.249999999999999,-3.7499999999999902,7.888609052210118e-31,True
Đại số,Đồ án chuyên ngành 1 (IT),0,0,0,False
Đại số,Linux & phần mềm nguồn mở,0,0,0,False
Đại số,Xử lý ngôn ngữ tự nhiên,0,0,49.0,False
Đại số,"Phân tích, thiết kế mạng",-0.33333333333333354,9.733333333333334,0.0,True
Đại số,Mạng không dây và di động,0,0,0,False
Đại số,Thiết kế đồ họa động và hoạt hình,0,0,0,False
Đại số,Chuyên đề 6 IT,0.5555555555555552,2.4444444444444473,0.0,True
Đại số,Đồ án chuyên ngành 2 IT,-1.0,16.0,0.0,True
Đại số,Thương mại điện tử,0,0,0,False
Đại số,Điện toán đám mây,0,0,0,False
Đại số,Mật mã học,-2.499999999999998,25.499999999999982,1.262177448353619e-29,True
Đại số,Thiết kế và lập trình tương tác,0,0,0,False
Đại số,Thiết kế đồ họa 3D,0,0,0,False
Đại số,Xuất bản Truyền thông,0,0,0,False
Đại số,Kỹ xảo phim ảnh - truyền hình,0,0,0,False
Đại số,Thực tập tốt nghiệp (IT),0,0,0,False
Đại số,Đồ án tốt nghiệp (IT),0,0,0,False
Đại số,Công nghệ và lập trình web,0,0,0,False
Đại số,Đồ án cơ sở 2_IT_K20,0,0,0,False
Đại số,Tiếng Anh chuyên ngành 4 IT,0,0,0,False
Đại số,Đồ án cơ sở 3 IT K20,0,0,0,False
Đại số,Cơ sở tạo hình,0,0,0,False
Đại số,Đồ án cơ sở 4 IT K20,0,0,0,False
Đại số,Đồ họa máy tính IT K20,0,0,0,False
Đại số,Thiết kế và xây dựng hệ thống mạng,0,0,0,False
Đại số,Chuyển mạch và định tuyến,0,0,0,False
