name_subject_y,name_subject_y,slope,intercept,mean_squared_errorstatic
Nhập môn ngành và kỹ năng mềm CE,Nghiệp vụ hướng dẫn du lịch,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Tiếng Anh chuyên ngành 1 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án cơ sở 1 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Tiếng Anh chuyên ngành 2 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án cơ sở 2 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án cơ sở 3 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập thực tế (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án cơ sở 4 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Tiếng Anh nâng cao 3,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 1 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Tiếng Anh nâng cao 4,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập doanh nghiệp (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 3 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 2 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,An toàn mạng không dây và di động,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 4 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 3 (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án tốt nghiệp (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập tốt nghiệp (IS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập thực tế (IT),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập tốt nghiệp (ITCN),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án tốt nghiệp (ITCN),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Tiếng Anh chuyên ngành 1 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án cơ sở 1 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Tiếng Anh chuyên ngành 2 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án cơ sở 2 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập thực tế (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án cơ sở 3 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Toán cho học máy,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án cơ sở 4 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 1 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập doanh nghiệp (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Phân tích dữ liệu chuỗi thời gian,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Khai phá dữ liệu web,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 3 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 2 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Học tăng cường,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Robotic,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 4 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 3 (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập tốt nghiệp (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án tốt nghiệp (AI),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1 (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 1 (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2 (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 2 (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập doanh nghiệp (DA)),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 3 (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 3 (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 4 (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập tốt nghiệp (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án tốt nghiệp (DA),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Tiếng Nhật 3,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Tiếng Nhật 4,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập doanh nghiệp (IT),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập thực tế (CE),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thị giác máy tính (CN),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án tốt nghiệp (CNCE),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập doanh nghiệp (CEKS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thực tập tốt nghiệp (CEKS),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 4_Digital Marketing,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1_Digital Marketing,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 5_Digital Marketing,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2_Digital Marketing,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Phân tích tài chính doanh nghiệp,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Nhập môn Tài chính số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Kế toán tài chính doanh nghiệp,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Kế toán quản trị,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Phân tích báo cáo tài chính,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Cơ sở dữ liệu tài chính,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 3_ QT Tài chính số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đầu tư tài chính,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản trị rủi ro tài chính,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Hệ thống thanh toán quốc tế,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Phân tích dữ liệu lớn trong tài chính,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản trị ngân hàng thương mại,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 4_QT Tài chính số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1_QT Tài chính số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Ứng dụng phần mềm tài chính,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 5_QT Tài chính số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Phân tích hoạt động kinh doanh,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Kiểm toán căn bản,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Phát triển ứng dụng tài chính trên Python,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,An toàn bảo mật thông tin tài chính,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản trị tài chính quốc tế,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2_QT Tài chính số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Nhập môn quản lý dự án,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Mô hình phát triển dự án,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Lập dự án đầu tư,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 3_Quản trị dự án CNTT,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Cơ sở lập trình,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản lý truyền thông dự án,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Thiết kế website,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 4_Quản trị dự án CNTT,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản lý rủi ro dự án,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản lý chất lượng dự án,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 5_Quản trị dự án CNTT,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Công nghệ website,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1_QT DACNTT,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản trị đấu thầu dự án,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản lý dự án Công nghệ thông tin,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Quản lý hợp đồng,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2_QT DACNTT,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,An toàn và bảo mật thông tin,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1 (IR),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2 (IR),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 1 (IR),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 3 (IR),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 2 (IR),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 4 (IR),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đồ án chuyên ngành 3 (IR),0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 3_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 4_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 5_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2_Quản trị Logistics và Chuỗi cung ứng số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 3_Quản trị DVDL&LHS,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 4_Quản trị DVDL&LHS,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Đề án 5_Quản trị DVDL&LHS,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 1_Quản trị dịch vụ du lịch và lữ hành số,0,0,0,False
Nhập môn ngành và kỹ năng mềm CE,Chuyên đề 2_Quản trị dịch vụ du lịch và lữ hành số,0,0,0,False
Tiếng Anh 1,Tiếng Anh chuyên ngành 1 CE,0,0,0,False
Tiếng Anh 1,Nhập môn ngành và kỹ năng mềm CE,0,0,0,False
Tiếng Anh 1,Tiếng Anh 1,1.0,0.0,0.0,True
Tiếng Anh 1,Tin học đại cương,0.5872831294478812,1.5862179636262166,0.7523365944669259,True
Tiếng Anh 1,Đại số,1.4000000000000004,-3.5000000000000027,5.259072701473412e-31,True
Tiếng Anh 1,Cơ sở dữ liệu,0.8930843706777317,0.6433794375288153,0.44741514266687143,True
Tiếng Anh 1,Lập trình hướng đối tượng và Java cơ bản,0.41176470588235325,2.8823529411764675,0.0,True
Tiếng Anh 1,Tiếng Anh chuyên ngành 2,0.8379963506820748,1.3422886436701722,0.5876405421843774,True
Tiếng Anh 1,Đồ án cơ sở 1 - CE,0,0,0,False
Tiếng Anh 1,Tiếng Anh 2,0.38948531733501746,3.7706820334701607,2.3459604252183985,True
Tiếng Anh 1,Vật lý,0.528524857375713,2.301629991850043,2.3293221950556915,True
Tiếng Anh 1,Cấu trúc dữ liệu và giải thuật,0.5496205069454388,2.0591006730631545,1.5415093799226696,True
Tiếng Anh 1,Nguyên lý hệ điều hành,1.5108047690014896,-5.177160953800293,1.8268748965060442,True
Tiếng Anh 1,Kiến trúc máy tính,-0.3343762616067826,8.959870811465484,2.4464458574440413,True
Tiếng Anh 1,Công nghệ Web,0.7777777777777775,0.46666666666666945,2.629536350736706e-31,True
Tiếng Anh 1,Lập trình Java nâng cao,0.30434782608695665,4.0782608695652165,0.0,True
Tiếng Anh 1,Chuyên đề 1 (CE),0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 2_CE,0,0,0,False
Tiếng Anh 1,Tiếng Anh 3,-0.3281471004243284,8.25990099009901,2.6849186704384733,True
Tiếng Anh 1,Toán rời rạc,0,0,0,False
Tiếng Anh 1,Mạng máy tính,0.5965316352797724,2.9621460506706416,1.9346842493489282,True
Tiếng Anh 1,Phân tích và thiết kế hệ thống,1.522417153996101,-3.4560753736192282,1.7024633600462056,True
Tiếng Anh 1,Tiếng Anh chuyên ngành & thực hành 1,-3.499999999999998,27.999999999999986,0.0,True
Tiếng Anh 1,Công nghệ web nâng cao,-1.4000000000000004,17.080000000000002,8.414516322357459e-30,True
Tiếng Anh 1,Hệ thống số,0.6363636363636368,1.5272727272727238,0.0,True
Tiếng Anh 1,Chuyên đề 2 (CE),0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 3 CE,0,0,0,False
Tiếng Anh 1,Thực tập doanh nghiệp CE,0,0,0,False
Tiếng Anh 1,Giải tích,0.38888888888888873,3.7722222222222235,6.573840876841765e-32,True
Tiếng Anh 1,Xác suất thống kê,0.31818181818181823,4.709090909090909,0.0,True
Tiếng Anh 1,Công nghệ phần mềm,-0.7000000000000002,11.340000000000002,0.0,True
Tiếng Anh 1,Tiếng Anh chuyên ngành & thực hành 2,-1.4000000000000004,16.94,0.0,True
Tiếng Anh 1,Vi điều khiển,2.3333333333333353,-10.03333333333335,1.262177448353619e-29,True
Tiếng Anh 1,Lập trình di động,7.0000000000000275,-52.500000000000234,0.0,True
Tiếng Anh 1,Chuyên đề 3 (CE),0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 4 (CE),0,0,0,False
Tiếng Anh 1,Lập trình mạng,3.5000000000000138,-24.850000000000126,4.2072581611787294e-30,True
Tiếng Anh 1,Quản trị mạng,-3.5000000000000138,36.05000000000012,0.0,True
Tiếng Anh 1,Trí tuệ nhân tạo,0.3043478260869566,4.3826086956521735,0.0,True
Tiếng Anh 1,Đồ họa máy tính,0.3181818181818181,4.199999999999999,7.888609052210118e-31,True
Tiếng Anh 1,Automat và Ngôn ngữ hình thức,0.5833333333333338,1.983333333333329,5.259072701473412e-31,True
Tiếng Anh 1,Quản lý dự án,-0.7000000000000007,12.040000000000006,0.0,True
Tiếng Anh 1,Chuyên đề 4 CE,0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 5 CE,0,0,0,False
Tiếng Anh 1,Xử lý tín hiệu số,0.5833333333333334,2.041666666666666,0.0,True
Tiếng Anh 1,Vi xử lý,0,0,0,False
Tiếng Anh 1,Lập trình trò chơi trên máy tính,0,0,0,False
Tiếng Anh 1,Lập trình hệ thống,0,0,0,False
Tiếng Anh 1,Bảo mật và An toàn hệ thống thông tin,1.4000000000000004,-5.04,5.784979971620753e-30,True
Tiếng Anh 1,Phân tích và thiết kế giải thuật,0,0,0,False
Tiếng Anh 1,Kiểm thử phần mềm,1.0,0.7000000000000002,0.0,True
Tiếng Anh 1,Lý thuyết mạch,0,0,0,False
Tiếng Anh 1,Kỹ thuật truyền số liệu,0.7000000000000002,0.06999999999999673,7.888609052210118e-31,True
Tiếng Anh 1,Kỹ thuật điện tử,0,0,0,False
Tiếng Anh 1,Trình biên dịch,0.3888888888888893,3.8111111111111087,1.9721522630525295e-31,True
Tiếng Anh 1,Xử lý ảnh,0.14893617021276598,5.674468085106383,7.888609052210118e-31,True
Tiếng Anh 1,Triết học Mác - Lênin,-1.749999999999999,19.77499999999999,0.0,True
Tiếng Anh 1,Tư tưởng Hồ Chí Minh,0.7000000000000002,1.8199999999999985,0.0,True
Tiếng Anh 1,Pháp luật đại cương,0,0,0,False
Tiếng Anh 1,Hệ thống nhúng,0,0,0,False
Tiếng Anh 1,Chuyên đề 5 (CE),0,0,0,False
Tiếng Anh 1,Đồ án chuyên ngành 1 (CE),0,0,0,False
Tiếng Anh 1,Cấu kiện điện tử,0,0,0,False
Tiếng Anh 1,Công nghệ Internet of thing,0,0,0,False
Tiếng Anh 1,Tương tác người - máy,0,0,0,False
Tiếng Anh 1,Đồ án chuyên ngành 2 CE,0,0,0,False
Tiếng Anh 1,Chuyên đề 6 CE,0,0,0,False
Tiếng Anh 1,Kinh tế chính trị Mác - Lênin,0.7777777777777786,2.4888888888888845,0.0,True
Tiếng Anh 1,Lịch sử Đảng Cộng sản Việt Nam,-0.29166666666666685,8.575000000000001,0.0,True
Tiếng Anh 1,Hệ thống di động và cảm biến,0,0,0,False
Tiếng Anh 1,Lý thuyết điều khiển tự động,0,0,0,False
Tiếng Anh 1,Kỹ thuật robot,0,0,0,False
Tiếng Anh 1,Điều khiển Robot,0,0,0,False
Tiếng Anh 1,Thị giác máy tính,1.0000000000000013,-2.5000000000000133,5.259072701473412e-31,True
Tiếng Anh 1,Hệ thống thời gian thực,0,0,0,False
Tiếng Anh 1,Hệ cơ sở dữ liệu phân tán,0,0,0,False
Tiếng Anh 1,Linux & phần mềm mã nguồn mở,0,0,0,False
Tiếng Anh 1,Chủ nghĩa xã hội khoa học,-1.4000000000000028,17.780000000000022,0.0,True
Tiếng Anh 1,Thực tập tốt nghiệp (CE),0,0,0,False
Tiếng Anh 1,Đồ án tốt nghiệp (CE),0,0,0,False
Tiếng Anh 1,Nhập môn ngành và kỹ năng mềm IT,0.6958923512747875,1.2083569405099155,0.4727659741894867,True
Tiếng Anh 1,Tiếng Anh chuyên ngành 1 IT,1.0637751129107615,-0.1946970876810461,0.7891071830279119,True
Tiếng Anh 1,Chuyên đề 1 (IT),1.4000000000000004,-3.5000000000000027,5.259072701473412e-31,True
Tiếng Anh 1,Chuyên đề 2,-1.4000000000000004,15.82,2.1036290805893647e-30,True
Tiếng Anh 1,Thực tập doanh nghiệp IT,0,0,0,False
Tiếng Anh 1,Chuyên đề 4 IT,7.0000000000000275,-53.20000000000024,0.0,True
Tiếng Anh 1,Giải tích 1,1.106739761367301,-1.8976459206707528,2.6582414274965056,True
Tiếng Anh 1,Khởi nghiệp và đổi mới sáng tạo,1.1551312649164676,-1.481622911694509,1.3838186157517898,True
Tiếng Anh 1,Tiếng Anh chuyên ngành 3,0,0,0,False
Tiếng Anh 1,Cấu kiện điện tử K20,0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 2_CE_K20,0,0,0,False
Tiếng Anh 1,Giải tích 2,0.5570890840652447,2.7089084065244657,2.614010874111251,True
Tiếng Anh 1,Kỹ thuật mạch điện tử,0,0,0,False
Tiếng Anh 1,Tiếng Anh chuyên ngành 4 CE,0,0,0,False
Tiếng Anh 1,Tiếng Hàn 1,0,0,0,False
Tiếng Anh 1,Điện tử ứng dụng,0,0,0,False
Tiếng Anh 1,Kiến trúc và giao thức IoT,0,0,0,False
Tiếng Anh 1,Thiết kế mạch điện tử với sự trợ giúp của máy tính,0,0,0,False
Tiếng Anh 1,Lập trình hệ thống nhúng,0,0,0,False
Tiếng Anh 1,Truyền số liệu,0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 4 CE K20,0,0,0,False
Tiếng Anh 1,Tiếng Hàn 2,0,0,0,False
Tiếng Anh 1,Hệ điều hành nhúng,0,0,0,False
Tiếng Anh 1,Chương trình dịch,0,0,0,False
Tiếng Anh 1,Thiết kế VLSI,0,0,0,False
Tiếng Anh 1,Lập trình Python cho hệ thống nhúng,0,0,0,False
Tiếng Anh 1,Thiết kế IC tương tự,0,0,0,False
Tiếng Anh 1,Linux và phần mềm nguồn mở,0,0,0,False
Tiếng Anh 1,Thiết kế số,0,0,0,False
Tiếng Anh 1,Đồ án chuyên ngành 3 (CE) K20,0,0,0,False
Tiếng Anh 1,Thiết kế FPGA/ASIC với Verilog,0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 1 - IT,0.3500000000000001,4.549999999999999,0.0,True
Tiếng Anh 1,Đồ án cơ sở 2_IT,0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 3 IT,1.4000000000000004,-4.3400000000000025,5.259072701473412e-31,True
Tiếng Anh 1,Chuyên đề 3 (IT),0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 4 (IT),0.29166666666666674,4.520833333333332,2.629536350736706e-31,True
Tiếng Anh 1,Đồ án cơ sở 5 IT,0,0,0,False
Tiếng Anh 1,Lập trình trong windows,0,0,0,False
Tiếng Anh 1,Hình họa,0,0,0,False
Tiếng Anh 1,Chuyên đề 5 (IT),1.749999999999999,-8.74999999999999,0.0,True
Tiếng Anh 1,Đồ án chuyên ngành 1 (IT),0,0,0,False
Tiếng Anh 1,Linux & phần mềm nguồn mở,0,0,0,False
Tiếng Anh 1,Xử lý ngôn ngữ tự nhiên,0,0,39.69,False
Tiếng Anh 1,"Phân tích, thiết kế mạng",-0.466666666666667,10.126666666666669,0.0,True
Tiếng Anh 1,Mạng không dây và di động,0,0,0,False
Tiếng Anh 1,Thiết kế đồ họa động và hoạt hình,0,0,0,False
Tiếng Anh 1,Chuyên đề 6 IT,0.7777777777777775,-0.07777777777777395,7.888609052210118e-31,True
Tiếng Anh 1,Đồ án chuyên ngành 2 IT,-1.4000000000000004,18.900000000000002,0.0,True
Tiếng Anh 1,Thương mại điện tử,0,0,0,False
Tiếng Anh 1,Điện toán đám mây,0,0,0,False
Tiếng Anh 1,Mật mã học,-3.499999999999998,32.19999999999998,3.3658065289429835e-29,True
Tiếng Anh 1,Thiết kế và lập trình tương tác,0,0,0,False
Tiếng Anh 1,Thiết kế đồ họa 3D,0,0,0,False
Tiếng Anh 1,Xuất bản Truyền thông,0,0,0,False
Tiếng Anh 1,Kỹ xảo phim ảnh - truyền hình,0,0,0,False
Tiếng Anh 1,Thực tập tốt nghiệp (IT),0,0,0,False
Tiếng Anh 1,Đồ án tốt nghiệp (IT),0,0,0,False
Tiếng Anh 1,Công nghệ và lập trình web,1.5582901554404138,-7.097409326424865,2.671876079447324,True
Tiếng Anh 1,Đồ án cơ sở 2_IT_K20,0,0,0,False
Tiếng Anh 1,Tiếng Anh chuyên ngành 4 IT,0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 3 IT K20,0,0,0,False
Tiếng Anh 1,Cơ sở tạo hình,0,0,0,False
Tiếng Anh 1,Đồ án cơ sở 4 IT K20,0,0,0,False
Tiếng Anh 1,Đồ họa máy tính IT K20,0,0,0,False
Tiếng Anh 1,Thiết kế và xây dựng hệ thống mạng,0,0,0,False
Tiếng Anh 1,Chuyển mạch và định tuyến,0,0,0,False
Tiếng Anh 1,Kịch bản truyền thông,0,0,0,False
Tiếng Anh 1,Lập trình web nâng cao,0,0,0,False
Tiếng Anh 1,Học máy,0,0,0,False
Tiếng Anh 1,Đồ án chuyên ngành 1 (IT) K20,0,0,0,False
Tiếng Anh 1,Giám sát hệ thống mạng,0,0,0,False
Tiếng Anh 1,Kỹ thuật chụp ảnh và quay phim,0,0,0,False
Tiếng Anh 1,Xử lý ảnh cơ bản,0,0,0,False
Tiếng Anh 1,Nghệ thuật chữ,0,0,0,False
Tiếng Anh 1,Thiết kế nhân vật 2 chiều,0,0,0,False
Tiếng Anh 1,Lập trình Game,0,0,0,False
Tiếng Anh 1,Kho dữ liệu,0,0,0,False
Tiếng Anh 1,Phát triển ứng dụng di động đa nền tảng,0,0,0,False
Tiếng Anh 1,Đảm bảo chất lượng và kiểm thử phần mềm,0,0,0,False
Tiếng Anh 1,Đồ án chuyên ngành 2 (IT) K20,0,0,0,False
Tiếng Anh 1,Kỹ thuật Robot,0,0,0,False
Tiếng Anh 1,Thiết kế nhân vật 3 chiều,0,0,0,False
Tiếng Anh 1,Học sâu,0,0,0,False
Tiếng Anh 1,Lập trình C++,0,0,0,False
Tiếng Anh 1,Mạng SDN (Software-Defined Networking),0,0,0,False
Tiếng Anh 1,Kiểm thử xâm nhập,0,0,0,False
Tiếng Anh 1,Truyền thông đại chúng ứng dụng,0,0,0,False
Tiếng Anh 1,Thiết kế Poster quảng cáo,0,0,0,False
Tiếng Anh 1,Thiết kế nhận diện thương hiệu,0,0,0,False
Tiếng Anh 1,Thiết kế phông nền phim Hoạt hình,0,0,0,False
Tiếng Anh 1,Quản trị dự án phần mềm,0,0,0,False
Tiếng Anh 1,Đồ án chuyên ngành 3,0,0,0,False
Tiếng Anh 1,Phân tích mã độc,0,0,0,False
Tiếng Anh 1,An toàn ứng dụng Web và CSDL,0,0,0,False
Tiếng Anh 1,Robot di động,0,0,0,False
Tiếng Anh 1,Hệ thống thực tế ảo,0,0,0,False
Tiếng Anh 1,Thiết kế hình hiệu (TV intro),0,0,0,False
Tiếng Anh 1,Lập trình game nâng cao,0,0,0,False
Tiếng Anh 1,Biên tập phim kỹ thuật số,0,0,0,False
Tiếng Anh 1,Thiết kế UX/UI,0,0,0,False
Tiếng Anh 1,Lập trình Python,0,0,0,False
Tiếng Anh 1,Lập trình C#,0,0,0,False
Tiếng Anh 1,Thu thập và phân tích thông tin an ninh mạng,0,0,0,False
Tiếng Anh 1,Giao thức an toàn mạng,0,0,0,False
Tiếng Anh 1,Mạng cảm biến không dây,0,0,0,False
Tiếng Anh 1,Thiết kế truyện tranh,0,0,0,False
Tiếng Anh 1,Thiết kế ấn phẩm báo chí,0,0,0,False
Tiếng Anh 1,Tin học đại cương (BA),0,0,0,False
Tiếng Anh 1,Nhập môn kinh doanh,0,0,0,False
Tiếng Anh 1,Quản trị học,0,0,0,False
Tiếng Anh 1,Đề án 1,0,0,0,False
Tiếng Anh 1,Giao tiếp kinh doanh,0,0,0,False
Tiếng Anh 1,Marketing căn bản,0,0,0,False
Tiếng Anh 1,Luật kinh doanh,0,0,0,False
Tiếng Anh 1,Kinh tế học,0,0,0,False
Tiếng Anh 1,Đề án 2,0,0,0,False
Tiếng Anh 1,Quản trị nguồn nhân lực,0,0,0,False
Tiếng Anh 1,Kỹ thuật đồ họa ứng dụng,0,0,0,False
Tiếng Anh 1,Nhập môn thương mại điện tử,0,0,0,False
Tiếng Anh 1,Đề án 3,0,0,0,False
Tiếng Anh 1,Hành vi tổ chức,0,0,0,False
Tiếng Anh 1,Thiết kế website KT,0,0,0,False
Tiếng Anh 1,Đề án 4,0,0,0,False
Tiếng Anh 1,Quản trị tài chính,0,0,0,False
Tiếng Anh 1,Đề án 5,0,0,0,False
Tiếng Anh 1,Hệ thống thông tin quản lý,0,0,0,False
Tiếng Anh 1,Kế toán doanh nghiệp,0,0,0,False
Tiếng Anh 1,Toán ứng dụng trong kinh tế,0,0,0,False
Tiếng Anh 1,Quản trị chuỗi cung ứng,0,0,0,False
